39142	3.541991	1.364492	1
38963	9.346247	0.012266	3
34660	5.412573	0.656134	1
39458	9.446074	0.523446	3
56299	5.143606	1.693749	3
15147	4.038825	0.329924	2
12900	0.656215	0.829729	2
48362	3.733279	1.688361	1
63334	6.690684	1.508346	1
2956	0.000000	0.406248	2
28213	13.040190	1.590076	3
44028	11.584558	1.693631	3
48950	1.921437	1.151469	1
46951	6.060968	1.130840	3
52692	3.078652	1.604597	1
62395	13.398195	0.431058	1
44835	7.720215	0.279457	3
26135	10.230994	1.303244	3
19365	11.579076	0.062288	3
6404	7.685020	0.833879	2
34825	10.805165	1.218346	3
27827	0.445339	0.231768	1
38628	10.869627	0.752097	3
7419	8.978929	0.778161	2
6159	5.031579	1.059125	2
78908	11.820124	0.727084	1
78606	18.531415	0.415226	1
19853	2.071548	1.046995	2
34795	4.982771	1.161982	1
48575	10.981998	0.836418	3
3687	1.804862	0.423827	2
69947	7.390838	1.312101	1
36767	10.359089	1.608817	3
37513	9.426576	1.073700	3
24975	8.900159	0.094888	3
38168	7.782693	0.898673	3
11014	0.716108	0.273698	2
10761	0.000000	1.618565	2
62764	10.430881	1.278144	1
5788	6.096689	1.117749	2
45615	8.175282	1.667573	3
68263	4.559922	0.275192	1
648	8.261885	1.381911	2
8788	2.098219	1.534022	2
45247	3.612908	0.355724	1
16482	3.818289	1.677837	2
8726	5.746716	0.058084	2
22749	4.716002	0.329994	1
58906	6.860149	0.729774	1
47082	2.264876	0.541352	1
38863	11.121232	1.554754	3
33401	7.275688	0.915002	3
14098	2.912629	0.413316	2
9366	1.788375	1.453455	2
21722	11.044857	0.676289	3
0	3.815669	1.549991	2
54024	1.435080	0.881875	1
74803	12.247217	1.483393	1
36437	7.034905	1.431275	3
27124	4.338194	0.937448	1
34196	10.683005	0.195527	3
0	0.900249	1.069074	2
5365	2.157282	0.888378	2
37079	10.504054	1.178073	3
33370	9.027107	1.388849	3
47912	3.238193	1.193228	1
71674	13.900287	1.211068	1
452	3.781657	0.987193	2
35579	8.328402	1.240622	3
11020	0.000000	0.885628	2
80394	9.882114	0.140454	1
29619	11.046118	0.502256	3
14558	6.848699	0.035034	2
40105	6.540525	0.206669	3
72417	11.776178	0.430263	1
36292	5.497926	1.084882	1
12172	4.161739	0.880264	2
13191	4.144950	1.518869	2
14277	7.664919	1.388568	2
10901	2.960651	0.254859	2
12080	1.199725	0.594442	2
39489	3.469659	1.019306	1
27072	14.290827	1.103518	3
39976	4.455940	0.876530	1
2571	0.000000	1.294470	2
27361	9.099575	0.278835	3
26103	12.528731	0.730289	3
9358	6.393103	0.948507	2
31519	3.401057	0.607387	1
50042	3.658459	0.954161	1
10174	1.932419	1.110333	2
4251	2.863545	1.616176	2
13021	0.000000	0.735698	2
36581	2.996089	0.296234	1
35980	9.447188	1.230042	3
9136	6.671704	0.836919	2
6483	3.919477	1.115872	2
10572	5.161890	0.973688	2
36946	6.766954	0.874249	3
3143	2.810197	0.799248	2
34313	11.682000	1.388290	3
50242	2.783287	1.568393	1
34214	12.007690	0.615371	3
3654	0.000000	0.478411	2
27005	3.703750	1.103621	1
29039	1.429745	0.025580	1
40122	12.704626	1.504417	3
54889	2.063736	1.468413	1
11488	0.194362	0.878355	2
10542	2.331234	0.471854	2
32216	11.270551	1.374026	3
34617	8.001827	0.420634	3
39137	8.033392	0.809350	3
72465	13.739507	0.798563	1
39763	9.652274	1.115671	3
75571	8.839738	0.249738	1
5013	10.189853	0.583763	2
76768	13.262711	0.854512	1
3973	3.791710	1.051461	2
23341	3.541057	1.181555	1
27124	5.466282	0.803957	3
11634	6.428477	0.428787	2
47637	8.646910	0.733312	3
57338	4.113961	1.172512	1
74192	10.550775	1.683622	1
30092	8.786179	0.823420	3
20000	0.000000	1.232582	2
76897	11.643037	1.569135	1
13479	0.628795	1.415227	2
22418	7.173867	0.046139	3
78133	8.306110	0.866728	1
62182	8.243118	0.635295	1
7774	1.566810	0.767404	2
48623	9.300128	0.710995	3
74688	15.283936	0.443571	1
51535	10.621719	1.509402	3
12511	0.000000	0.736912	2
13679	3.102401	0.498033	2
10163	2.191428	1.595981	2
73966	10.367738	0.291335	1
53845	7.379432	1.330874	3
55795	11.360497	0.218176	3
22544	10.774319	1.388678	3
43773	6.129548	1.370438	3
35190	9.754982	0.410764	3
50298	3.397205	1.361951	1
7792	3.002463	1.531376	2
60222	9.181232	1.618920	1
44001	2.954208	1.665184	1
64511	7.646017	1.139563	1
32762	10.000899	0.141985	3
30463	2.229315	1.489781	1
19110	2.022575	0.663760	2
41713	4.110035	0.418444	1
12808	0.000000	1.296566	2
48509	1.211603	1.544108	1
61723	1.925615	0.665131	1
34194	10.153768	0.047267	3
37651	9.563986	0.313972	3
6635	1.696656	0.611712	2
66526	5.162029	0.488555	1
38834	4.079871	0.949371	1
17940	10.421174	1.392474	3
12374	7.044931	1.298075	3
6758	4.931098	0.148439	2
29073	6.754618	0.652132	3
53221	10.065362	1.127798	3
18455	3.759239	1.097978	2
15288	10.920542	0.660473	2
56463	9.475865	1.116094	3
11818	6.852477	0.695186	2
31762	9.751875	0.340643	3
45576	1.996066	0.893267	1
11070	1.417887	0.487183	2
33970	1.180316	1.648705	1
6481	5.466634	0.808606	2
23946	8.150422	0.401107	3
32436	8.704232	1.043474	3
10227	3.565355	1.593700	2
43279	8.453291	1.631245	3
4452	0.000000	0.816359	2
29565	10.590776	0.898205	3
6596	0.000000	0.439573	2
15493	0.796690	0.732879	2
28429	2.016247	1.228358	1
6305	0.000000	0.156305	2
10313	2.630808	0.840846	2
13057	3.113247	1.306048	2
56260	10.529837	0.273808	3
35731	10.536563	1.648769	3
12466	2.959529	1.320250	2
4153	3.915525	0.831216	2
70175	14.953789	1.300254	1
1406	1.998787	0.921780	2
8988	1.262774	0.655929	2
70864	7.491733	0.018760	1
36099	11.544656	0.194483	3
78988	13.321127	0.134582	1
68919	7.465421	0.249176	1
9841	3.488426	1.181106	2
27692	3.322003	1.361879	1
66913	10.734474	0.245561	1
31589	4.548410	1.410994	3
42337	6.868036	1.483079	3
26676	10.629522	1.429584	3
49859	10.535199	0.658361	3
74371	12.226097	1.078949	1
19373	9.754105	0.647750	3
38265	9.488301	1.555207	3
30710	9.344951	1.626699	3
15893	1.789801	0.769275	2
9074	0.000000	0.177623	2
51976	4.809656	0.924643	1
23101	3.180568	0.733546	2
63764	4.157202	0.725091	1
6079	5.865310	0.189444	2
42143	5.280343	0.800619	3
35116	10.140664	0.984108	3
64070	8.783966	1.047793	1
9163	6.294323	1.262650	2
7889	0.000000	1.159238	2
34329	3.389285	0.121594	1
7969	0.023689	0.243898	2
48602	3.781699	1.691892	1
14589	11.334095	1.370182	3
5740	3.175139	1.654765	2
21282	11.525169	1.215711	3
30202	11.360979	0.583492	3
28800	4.544772	0.557378	1
30147	7.551767	0.320520	3
57493	5.868848	0.223905	1
41128	11.738519	1.273857	3
11644	8.170216	0.530634	2
72374	12.370074	1.566533	1
38414	12.004786	0.459390	3
16656	1.034186	0.548298	2
8935	4.089782	0.980157	2
29943	10.737093	1.303120	3
20693	3.787147	1.354511	3
27916	9.116215	0.531456	3
22108	4.967961	0.396674	1
34104	3.350785	0.141954	1
68132	4.497966	0.299271	1
70403	10.900555	1.591290	1
74916	11.182586	0.023147	1
5311	5.688743	0.255915	2
45621	10.863855	1.504358	3
33859	14.700271	0.263774	3
28310	1.666287	0.193906	1
58842	5.578700	0.529986	1
8571	5.342214	0.625628	2
36630	9.117232	1.358427	3
10451	0.000000	1.087871	2
32251	8.766015	1.656241	3
15517	3.581586	0.119365	2
72422	10.816866	1.434571	1
22893	6.951854	0.687208	1
51415	7.748680	0.080375	3
41415	10.207947	0.482965	3
71315	13.696289	1.120804	1
73538	7.216231	0.142188	1
33890	11.798975	0.884675	3
6443	7.534596	0.860274	3
11037	5.538629	0.731628	2
9630	4.991322	0.628700	2
57087	3.470942	1.550517	1
45831	7.730194	1.008786	3
6429	6.197975	0.171664	2
4754	8.666294	1.013129	2
69700	13.058346	0.222474	1
17326	2.205786	0.902736	2
44000	3.476010	0.983291	1
40624	12.809642	1.323420	3
14103	1.911306	0.138364	2
32396	2.247001	1.068798	1
79936	18.260158	1.015819	1
20426	10.162907	1.357074	3
65374	6.063436	0.779629	1
33150	8.478442	0.102650	3
13809	8.269510	0.278387	2
60880	6.178882	0.182400	1
8481	0.000000	0.625356	2
26219	10.862510	0.776681	3
60657	11.376010	1.578563	1
5877	1.698577	0.378010	2
6168	4.108458	1.553525	2
35776	9.745997	1.355467	3
67742	4.371629	0.568173	1
53702	12.030849	0.133750	3
46117	9.460610	0.123386	3
6608	1.688969	1.034574	2
7844	3.120455	0.179221	2
51605	3.627988	1.609576	1
73659	15.966610	1.443453	1
37153	7.359895	1.017466	3
7200	3.228011	1.006884	2
11427	4.606342	0.097213	2
76036	12.195310	0.313141	1
73771	10.634753	0.424684	1
7517	1.881650	1.416673	2
14124	0.000000	1.183507	2
34061	0.813144	1.530818	1
41945	13.342154	0.783445	3
487	6.238830	0.666025	2
8200	8.198597	0.507385	2
33372	8.488250	0.898441	3
39246	2.516440	1.309616	1
78363	16.672478	0.849600	1
68972	8.671428	0.544616	1
47976	0.932552	0.855249	1
72103	15.023850	1.206148	1
72511	4.753408	0.475032	1
20017	5.147046	1.188497	2
51661	1.561255	1.031272	1
78786	19.919582	0.995311	1
54288	2.634110	0.924270	1
15978	7.312608	1.298154	2
11412	0.993142	0.572180	2
66355	7.409440	1.127835	1
13461	4.254169	1.678316	2
31374	12.626002	0.926940	3
22907	7.421770	1.448449	3
1460	4.681887	0.811343	2
68658	7.952644	1.480990	1
33576	2.404941	0.698695	1
59077	1.842491	0.880084	1
70414	10.759597	0.241834	1
3279	5.274192	0.327204	2
14562	1.913051	0.202387	2
0	6.874556	1.438221	2
49243	1.547205	1.003480	1
14645	9.453121	0.862278	3
15661	5.515905	0.912875	2
11070	1.060620	0.070474	2
73316	11.051681	0.080593	1
61286	4.694148	0.416697	1
13764	0.896414	1.492647	2
34512	5.085842	1.618256	3
47500	2.705034	0.046432	1
6726	5.048366	1.119139	2
46371	3.566237	0.330604	1
70462	10.640161	1.607133	1
75160	6.656864	0.280067	1
21432	3.299463	0.972511	2
27517	0.860997	0.752299	1
10198	6.491226	1.530850	2
29199	10.425991	0.170312	3
57863	2.893131	1.117829	1
41839	8.172036	1.182817	3
61801	10.609909	0.691715	1
16030	0.000000	0.957815	2
45809	5.299347	1.107327	3
73358	12.631864	1.023604	1
10934	1.286843	1.679693	2
25047	1.667209	1.127866	1
37802	10.389166	0.218388	3
67809	5.827927	1.085582	1
30516	5.075414	0.797806	3
36776	5.606017	0.708778	1
29797	10.378194	0.522909	3
11030	5.090905	1.038988	2
5678	0.843861	0.871336	2
40036	2.996590	0.635233	1
13495	3.318589	0.639827	2
45220	10.833529	0.165191	3
29481	9.502568	0.577373	3
8438	0.079441	1.398119	2
52164	6.753341	0.110926	3
63794	5.334499	1.159966	1
40361	8.668331	1.361658	3
12381	3.445247	1.105687	2
7047	4.721601	0.323672	2
19962	0.000000	1.129482	2
38344	9.318187	1.333430	3
0	6.191757	1.687731	2
63056	7.886310	1.078768	1
47132	7.894435	1.073790	3
43662	7.240837	1.537292	3
5137	4.434842	0.824236	2
17629	8.519031	0.838147	3
47146	9.766586	0.255939	3
67758	9.149450	1.430970	1
68563	10.357502	0.294699	1
4598	1.995870	1.279616	2
79015	11.587007	0.366253	1
46117	0.063005	1.332026	1
26748	8.528468	0.170692	3
41743	12.416756	0.041448	3
69343	15.420898	0.131806	1
57555	4.992071	1.513176	1
27626	12.190718	1.471680	3
35532	10.191390	1.239195	3
9362	0.176244	1.634704	2
27031	14.078432	1.268389	3
75408	11.303914	1.431346	1
46272	6.838388	1.464740	3
27914	3.031884	1.132309	1
32274	9.717431	1.070819	3
46490	1.751601	1.288759	1
24013	5.843532	1.163287	1
49505	2.611447	0.775291	1
56201	3.128173	0.044027	1
6119	4.290598	0.253783	2
44783	6.093717	0.316509	3
28745	7.704123	1.445905	3
9986	3.659585	1.559828	2
11283	10.512995	0.109756	2
38194	5.115631	0.790145	1
20908	8.443583	1.409537	3
13637	0.000000	0.724865	2
73370	6.911296	0.691121	1
15625	0.797509	0.151555	2
73816	14.775834	1.027316	1
56919	11.259683	1.263017	3
30013	12.754005	1.011715	3
73417	8.812260	0.596093	1
13833	1.987283	0.716014	2
32811	10.768592	1.080540	3
53228	3.317173	1.565498	1
40274	12.324652	0.626536	3
64677	9.389667	1.364357	1
23069	8.852062	0.131576	3
25842	3.058870	0.246863	1
14719	4.257767	1.667399	2
9460	0.000000	1.252377	2
34233	13.363347	1.630257	3
16478	3.124676	0.693247	2
59566	5.601762	1.165708	1
51983	3.057752	1.292930	1
82394	11.211303	1.670944	1
77462	14.156165	0.182425	1
48710	4.641904	0.822874	1
44814	0.000000	1.391502	1
70462	9.606611	0.957468	1
11750	7.389423	0.452828	2
33169	8.640313	0.212208	3
2785	0.341433	0.858304	2
30652	4.424924	1.551108	1
68878	9.041484	1.685008	1
58245	9.889038	0.381273	1
51390	1.279732	0.880050	1
54235	3.811059	0.213118	1
11678	0.000000	1.463436	2
12875	3.555598	1.095645	2
5482	7.273853	1.257584	2
2354	5.286775	0.890575	2
20371	7.774995	0.137097	2
37239	11.084547	0.635945	3
62032	6.661622	0.012066	1
10879	6.467947	0.115985	2
5727	4.422188	1.495284	2
70519	14.226707	0.796586	1
49153	5.620259	1.156091	3
7949	3.033608	1.439859	2
18775	7.637118	0.546824	2
5043	0.203806	1.019701	2
32948	12.206358	0.322328	3
23103	3.327892	1.532341	1
5201	5.660444	1.489971	2
45748	2.170597	0.208872	1
33766	9.591480	0.174149	3
12278	0.572782	1.208649	2
10034	2.585285	1.610169	2
31179	10.414718	0.972747	3
38617	11.296479	1.378846	3
56495	0.274759	0.857982	1
67928	7.105798	0.128640	1
68039	8.375071	1.537844	1
30309	11.757955	1.450472	3
9584	0.000000	0.410617	2
31082	11.184607	0.174414	3
39057	9.281737	1.280026	3
64693	9.266897	0.409437	1
38082	8.922329	1.647941	3
48986	12.024060	0.786190	3
18981	0.688061	0.417246	2
78160	13.890170	0.828657	1
41281	12.307429	1.689950	3
67858	7.279496	0.633253	1
52413	15.067519	1.075408	3
69072	8.060305	0.800431	1
31708	9.152903	0.192664	3
63268	14.820153	0.173249	1
4296	0.000000	1.020590	2
69622	6.169825	0.988537	1
30508	11.859144	0.152571	3
4500	6.164130	1.561866	2
66839	7.363194	1.607840	1
70039	6.977167	1.011642	1
42506	8.925714	0.525913	3
11880	4.174373	1.347709	2
6893	7.368613	0.019892	2
16373	0.000000	0.005738	2
5204	5.241268	0.484515	2
14694	0.000000	0.741370	2
11372	0.268675	0.325246	2
54409	4.263376	0.922935	1
68769	13.427029	1.286535	1
9983	0.000000	0.851818	2
33979	8.672175	1.074649	3
63435	6.662047	1.422867	1
35228	2.457736	1.454922	1
29102	12.089994	1.362083	3
11059	1.683483	0.466842	2
40142	12.070637	0.298488	3
36227	10.172393	0.313812	3
56618	2.735388	1.429628	1
34578	8.950599	0.962091	3
15503	0.894021	0.730327	2
46103	12.014365	1.430631	3
17992	6.011790	0.999042	3
8003	1.084894	0.385901	2
17725	8.094409	1.123315	3
80197	10.752378	1.666385	1
3244	0.000000	1.550439	2
12028	3.723342	0.267329	2
0	0.000000	0.906178	2
39148	10.226050	1.277980	3
83674	12.747930	0.365587	1
15353	8.369514	0.795048	3
29470	0.501797	1.049645	1
50456	4.793052	1.262184	1
65300	8.197321	1.057361	1
71464	12.885827	0.911958	1
52302	6.464508	0.522378	3
15999	10.114237	0.776956	3
74728	10.162562	0.795989	1
9532	0.000000	0.420840	2
18420	8.021798	0.852875	3
62788	5.199070	0.009740	1
13345	3.484136	1.296890	2
38731	5.581969	0.736127	3
59274	2.638322	1.302765	1
6743	4.866406	0.523054	2
43717	0.185716	0.730718	1
39219	9.997343	0.145652	3
68091	10.905091	0.567006	1
32995	2.887856	0.950026	1
51908	2.099163	0.284664	1
3849	5.365347	1.048504	2
49862	9.783099	0.712733	3
25592	15.508686	0.573873	3
35813	6.148333	0.744689	3
0	2.336415	1.555417	2
8471	3.890918	0.269239	2
43967	2.995786	1.568258	1
38040	9.626015	0.738166	3
4858	0.153510	0.690143	2
14690	4.135734	0.875735	2
46574	11.141756	1.244423	3
47532	8.091713	0.543388	3
9365	7.091213	0.460324	2
60014	11.176530	1.018856	1
13819	3.460227	1.156632	2
33716	11.500653	1.302109	3
31731	11.857119	1.370943	3
23953	0.541920	0.000874	1
39131	9.559801	1.525762	3
23338	10.324744	1.166821	3
28315	1.327181	0.646743	1
44866	9.927791	0.023178	3
15879	0.000000	1.657734	2
36483	9.176966	0.821937	3
35387	7.949506	0.300380	3
35930	11.910432	0.660373	3
25476	2.804524	0.063151	1
28256	9.978514	1.305192	3
8415	0.158010	1.315199	2
43393	4.671827	0.554388	1
6259	7.622861	1.637022	2
40112	1.609603	1.189459	1
8666	5.245842	0.464859	2
0	0.000000	1.382437	2
80391	15.089222	1.464758	1
63051	4.729500	1.261718	1
34779	13.467014	0.784648	3
42043	3.657399	1.272483	1
12263	2.450095	0.564542	2
26343	7.237346	0.407902	3
30322	6.693823	0.317625	3
9845	0.000000	0.801842	2
46857	6.430398	1.483922	3
66686	8.540874	0.076241	1
36159	11.178021	1.499512	3
14764	1.115008	0.806733	2
16426	1.329139	0.377128	2
39925	12.703951	0.499289	3
36721	6.852985	1.462589	1
55081	3.337994	0.414574	1
12124	9.674437	0.662687	3
10753	1.934844	0.573370	2
37126	7.015756	1.379827	3
56279	2.513299	1.475299	1
11977	5.985061	0.311403	2
9222	2.414114	1.062782	2
66023	8.755835	1.255521	1
72462	12.952332	1.144092	1
13476	4.495714	0.604858	2
69314	9.214350	0.577779	1
9720	0.000000	0.706286	2
48089	9.360616	1.025275	3
49423	2.509120	1.697878	1
11907	11.696695	0.654722	3
64850	10.615616	0.348856	1
13475	5.930065	0.070967	2
34687	7.397167	1.352287	3
20501	12.939713	1.235452	3
32166	9.934956	0.265268	3
36167	11.347782	1.134085	3
66636	9.030020	0.282487	1
72462	17.781454	0.849466	1
